Solver_Var,Solver_Value
"T[5,6,2,4,0]",0.0
"T[5,6,2,4,1]",0.0
"T[5,6,2,4,2]",0.0
"T[5,6,2,4,3]",0.0
"T[5,6,3,1,0]",0.0
"T[5,6,3,1,1]",0.0
"T[5,6,3,1,2]",0.0
"T[5,6,3,1,3]",0.0
"T[5,6,3,2,0]",0.0
"T[5,6,3,2,1]",0.0
"T[5,6,3,2,2]",0.0
"T[5,6,3,2,3]",0.0
"T[5,6,3,3,0]",0.0
"T[5,6,3,3,1]",0.0
"T[5,6,3,3,2]",0.0
"T[5,6,3,3,3]",0.0
"T[5,6,3,4,0]",0.0
"T[5,6,3,4,1]",0.0
"T[5,6,3,4,2]",0.0
"T[5,6,3,4,3]",0.0
"T[5,7,0,1,0]",0.0
"T[5,7,0,1,1]",0.0
"T[5,7,0,1,2]",0.0
"T[5,7,0,1,3]",0.0
"T[5,7,0,2,0]",0.0
"T[5,7,0,2,1]",0.0
"T[5,7,0,2,2]",0.0
"T[5,7,0,2,3]",0.0
"T[5,7,0,3,0]",0.0
"T[5,7,0,3,1]",0.0
"T[5,7,0,3,2]",0.0
"T[5,7,0,3,3]",0.0
"T[5,7,0,4,0]",0.0
"T[5,7,0,4,1]",0.0
"T[5,7,0,4,2]",0.0
"T[5,7,0,4,3]",0.0
"T[5,7,1,1,0]",0.0
"T[5,7,1,1,1]",0.0
"T[5,7,1,1,2]",0.0
"T[5,7,1,1,3]",0.0
"T[5,7,1,2,0]",0.0
"T[5,7,1,2,1]",0.0
"T[5,7,1,2,2]",0.0
"T[5,7,1,2,3]",0.0
"T[5,7,1,3,0]",0.0
"T[5,7,1,3,1]",0.0
"T[5,7,1,3,2]",0.0
"T[5,7,1,3,3]",0.0
"T[5,7,1,4,0]",0.0
"T[5,7,1,4,1]",0.0
"T[5,7,1,4,2]",0.0
"T[5,7,1,4,3]",0.0
"T[5,7,2,1,0]",0.0
"T[5,7,2,1,1]",0.0
"T[5,7,2,1,2]",0.0
"T[5,7,2,1,3]",0.0
"T[5,7,2,2,0]",0.0
"T[5,7,2,2,1]",0.0
"T[5,7,2,2,2]",0.0
"T[5,7,2,2,3]",0.0
"T[5,7,2,3,0]",0.0
"T[5,7,2,3,1]",0.0
"T[5,7,2,3,2]",0.0
"T[5,7,2,3,3]",0.0
"T[5,7,2,4,0]",0.0
"T[5,7,2,4,1]",0.0
"T[5,7,2,4,2]",0.0
"T[5,7,2,4,3]",0.0
"T[5,7,3,1,0]",0.0
"T[5,7,3,1,1]",0.0
"T[5,7,3,1,2]",0.0
"T[5,7,3,1,3]",0.0
"T[5,7,3,2,0]",0.0
"T[5,7,3,2,1]",0.0
"T[5,7,3,2,2]",0.0
"T[5,7,3,2,3]",0.0
"T[5,7,3,3,0]",0.0
"T[5,7,3,3,1]",0.0
"T[5,7,3,3,2]",0.0
"T[5,7,3,3,3]",0.0
"T[5,7,3,4,0]",0.0
"T[5,7,3,4,1]",0.0
"T[5,7,3,4,2]",0.0
"T[5,7,3,4,3]",0.0
"T[5,8,0,1,0]",0.0
"T[5,8,0,1,1]",0.0
"T[5,8,0,1,2]",0.0
"T[5,8,0,1,3]",0.0
"T[5,8,0,2,0]",0.0
"T[5,8,0,2,1]",0.0
"T[5,8,0,2,2]",0.0
"T[5,8,0,2,3]",0.0
"T[5,8,0,3,0]",0.0
"T[5,8,0,3,1]",0.0
"T[5,8,0,3,2]",0.0
"T[5,8,0,3,3]",0.0
"T[5,8,0,4,0]",0.0
"T[5,8,0,4,1]",0.0
"T[5,8,0,4,2]",0.0
"T[5,8,0,4,3]",0.0
"T[5,8,1,1,0]",0.0
"T[5,8,1,1,1]",0.0
"T[5,8,1,1,2]",0.0
"T[5,8,1,1,3]",0.0
"T[5,8,1,2,0]",0.0
"T[5,8,1,2,1]",0.0
"T[5,8,1,2,2]",0.0
"T[5,8,1,2,3]",0.0
"T[5,8,1,3,0]",0.0
"T[5,8,1,3,1]",0.0
"T[5,8,1,3,2]",0.0
"T[5,8,1,3,3]",0.0
"T[5,8,1,4,0]",0.0
"T[5,8,1,4,1]",0.0
"T[5,8,1,4,2]",0.0
"T[5,8,1,4,3]",0.0
"T[5,8,2,1,0]",0.0
"T[5,8,2,1,1]",0.0
"T[5,8,2,1,2]",0.0
"T[5,8,2,1,3]",0.0
"T[5,8,2,2,0]",0.0
"T[5,8,2,2,1]",0.0
"T[5,8,2,2,2]",0.0
"T[5,8,2,2,3]",0.0
"T[5,8,2,3,0]",0.0
"T[5,8,2,3,1]",0.0
"T[5,8,2,3,2]",0.0
"T[5,8,2,3,3]",0.0
"T[5,8,2,4,0]",0.0
"T[5,8,2,4,1]",0.0
"T[5,8,2,4,2]",0.0
"T[5,8,2,4,3]",0.0
"T[5,8,3,1,0]",0.0
"T[5,8,3,1,1]",0.0
"T[5,8,3,1,2]",0.0
"T[5,8,3,1,3]",0.0
"T[5,8,3,2,0]",0.0
"T[5,8,3,2,1]",0.0
"T[5,8,3,2,2]",0.0
"T[5,8,3,2,3]",0.0
"T[5,8,3,3,0]",0.0
"T[5,8,3,3,1]",0.0
"T[5,8,3,3,2]",0.0
"T[5,8,3,3,3]",0.0
"T[5,8,3,4,0]",0.0
"T[5,8,3,4,1]",0.0
"T[5,8,3,4,2]",0.0
"T[5,8,3,4,3]",0.0
"T[5,9,0,1,0]",0.0
"T[5,9,0,1,1]",0.0
"T[5,9,0,1,2]",0.0
"T[5,9,0,1,3]",0.0
"T[5,9,0,2,0]",0.0
"T[5,9,0,2,1]",0.0
"T[5,9,0,2,2]",0.0
"T[5,9,0,2,3]",0.0
"T[5,9,0,3,0]",0.0
"T[5,9,0,3,1]",0.0
"T[5,9,0,3,2]",0.0
"T[5,9,0,3,3]",0.0
"T[5,9,0,4,0]",0.0
"T[5,9,0,4,1]",0.0
"T[5,9,0,4,2]",0.0
"T[5,9,0,4,3]",0.0
"T[5,9,1,1,0]",0.0
"T[5,9,1,1,1]",0.0
"T[5,9,1,1,2]",0.0
"T[5,9,1,1,3]",0.0
"T[5,9,1,2,0]",0.0
"T[5,9,1,2,1]",0.0
"T[5,9,1,2,2]",0.0
"T[5,9,1,2,3]",0.0
"T[5,9,1,3,0]",0.0
"T[5,9,1,3,1]",0.0
"T[5,9,1,3,2]",0.0
"T[5,9,1,3,3]",0.0
"T[5,9,1,4,0]",0.0
"T[5,9,1,4,1]",0.0
"T[5,9,1,4,2]",0.0
"T[5,9,1,4,3]",0.0
"T[5,9,2,1,0]",0.0
"T[5,9,2,1,1]",0.0
"T[5,9,2,1,2]",0.0
"T[5,9,2,1,3]",0.0
"T[5,9,2,2,0]",0.0
"T[5,9,2,2,1]",0.0
"T[5,9,2,2,2]",0.0
"T[5,9,2,2,3]",0.0
"T[5,9,2,3,0]",0.0
"T[5,9,2,3,1]",0.0
"T[5,9,2,3,2]",0.0
"T[5,9,2,3,3]",0.0
"T[5,9,2,4,0]",0.0
"T[5,9,2,4,1]",0.0
"T[5,9,2,4,2]",0.0
"T[5,9,2,4,3]",0.0
"T[5,9,3,1,0]",0.0
"T[5,9,3,1,1]",0.0
"T[5,9,3,1,2]",0.0
"T[5,9,3,1,3]",0.0
"T[5,9,3,2,0]",0.0
"T[5,9,3,2,1]",0.0
"T[5,9,3,2,2]",0.0
"T[5,9,3,2,3]",0.0
"T[5,9,3,3,0]",0.0
"T[5,9,3,3,1]",0.0
"T[5,9,3,3,2]",0.0
"T[5,9,3,3,3]",0.0
"T[5,9,3,4,0]",0.0
"T[5,9,3,4,1]",0.0
"T[5,9,3,4,2]",0.0
"T[5,9,3,4,3]",0.0
"T[5,10,0,1,0]",0.0
"T[5,10,0,1,1]",0.0
"T[5,10,0,1,2]",0.0
"T[5,10,0,1,3]",0.0
"T[5,10,0,2,0]",0.0
"T[5,10,0,2,1]",0.0
"T[5,10,0,2,2]",0.0
"T[5,10,0,2,3]",0.0
"T[5,10,0,3,0]",0.0
"T[5,10,0,3,1]",0.0
"T[5,10,0,3,2]",0.0
"T[5,10,0,3,3]",0.0
"T[5,10,0,4,0]",0.0
"T[5,10,0,4,1]",0.0
"T[5,10,0,4,2]",0.0
"T[5,10,0,4,3]",0.0
"T[5,10,1,1,0]",0.0
"T[5,10,1,1,1]",0.0
"T[5,10,1,1,2]",0.0
"T[5,10,1,1,3]",0.0
"T[5,10,1,2,0]",0.0
"T[5,10,1,2,1]",0.0
"T[5,10,1,2,2]",0.0
"T[5,10,1,2,3]",0.0
"T[5,10,1,3,0]",0.0
"T[5,10,1,3,1]",0.0
"T[5,10,1,3,2]",0.0
"T[5,10,1,3,3]",0.0
"T[5,10,1,4,0]",0.0
"T[5,10,1,4,1]",0.0
"T[5,10,1,4,2]",0.0
"T[5,10,1,4,3]",0.0
"T[5,10,2,1,0]",0.0
"T[5,10,2,1,1]",0.0
"T[5,10,2,1,2]",0.0
"T[5,10,2,1,3]",0.0
"T[5,10,2,2,0]",0.0
"T[5,10,2,2,1]",0.0
"T[5,10,2,2,2]",0.0
"T[5,10,2,2,3]",0.0
"T[5,10,2,3,0]",0.0
"T[5,10,2,3,1]",0.0
"T[5,10,2,3,2]",0.0
"T[5,10,2,3,3]",0.0
"T[5,10,2,4,0]",0.0
"T[5,10,2,4,1]",0.0
"T[5,10,2,4,2]",0.0
"T[5,10,2,4,3]",0.0
"T[5,10,3,1,0]",0.0
"T[5,10,3,1,1]",0.0
"T[5,10,3,1,2]",0.0
"T[5,10,3,1,3]",0.0
"T[5,10,3,2,0]",0.0
"T[5,10,3,2,1]",0.0
"T[5,10,3,2,2]",0.0
"T[5,10,3,2,3]",0.0
"T[5,10,3,3,0]",0.0
"T[5,10,3,3,1]",0.0
"T[5,10,3,3,2]",0.0
"T[5,10,3,3,3]",0.0
"T[5,10,3,4,0]",0.0
"T[5,10,3,4,1]",0.0
"T[5,10,3,4,2]",0.0
"T[5,10,3,4,3]",0.0
"T[5,11,0,1,0]",0.0
"T[5,11,0,1,1]",0.0
"T[5,11,0,1,2]",0.0
"T[5,11,0,1,3]",0.0
"T[5,11,0,2,0]",0.0
"T[5,11,0,2,1]",0.0
"T[5,11,0,2,2]",0.0
"T[5,11,0,2,3]",0.0
"T[5,11,0,3,0]",0.0
"T[5,11,0,3,1]",0.0
"T[5,11,0,3,2]",0.0
"T[5,11,0,3,3]",0.0
"T[5,11,0,4,0]",0.0
"T[5,11,0,4,1]",0.0
"T[5,11,0,4,2]",0.0
"T[5,11,0,4,3]",0.0
"T[5,11,1,1,0]",0.0
"T[5,11,1,1,1]",0.0
"T[5,11,1,1,2]",0.0
"T[5,11,1,1,3]",0.0
"T[5,11,1,2,0]",0.0
"T[5,11,1,2,1]",0.0
"T[5,11,1,2,2]",0.0
"T[5,11,1,2,3]",0.0
"T[5,11,1,3,0]",0.0
"T[5,11,1,3,1]",0.0
"T[5,11,1,3,2]",0.0
"T[5,11,1,3,3]",0.0
"T[5,11,1,4,0]",0.0
"T[5,11,1,4,1]",0.0
"T[5,11,1,4,2]",0.0
"T[5,11,1,4,3]",0.0
"T[5,11,2,1,0]",0.0
"T[5,11,2,1,1]",0.0
"T[5,11,2,1,2]",0.0
"T[5,11,2,1,3]",0.0
"T[5,11,2,2,0]",0.0
"T[5,11,2,2,1]",0.0
"T[5,11,2,2,2]",0.0
"T[5,11,2,2,3]",0.0
"T[5,11,2,3,0]",0.0
"T[5,11,2,3,1]",0.0
"T[5,11,2,3,2]",0.0
"T[5,11,2,3,3]",0.0
"T[5,11,2,4,0]",0.0
"T[5,11,2,4,1]",0.0
"T[5,11,2,4,2]",0.0
"T[5,11,2,4,3]",0.0
"T[5,11,3,1,0]",0.0
"T[5,11,3,1,1]",0.0
"T[5,11,3,1,2]",0.0
"T[5,11,3,1,3]",0.0
"T[5,11,3,2,0]",0.0
"T[5,11,3,2,1]",0.0
"T[5,11,3,2,2]",0.0
"T[5,11,3,2,3]",0.0
"T[5,11,3,3,0]",0.0
"T[5,11,3,3,1]",0.0
"T[5,11,3,3,2]",0.0
"T[5,11,3,3,3]",0.0
"T[5,11,3,4,0]",0.0
"T[5,11,3,4,1]",0.0
"T[5,11,3,4,2]",0.0
"T[5,11,3,4,3]",0.0
"T[5,12,0,1,0]",0.0
"T[5,12,0,1,1]",0.0
"T[5,12,0,1,2]",0.0
"T[5,12,0,1,3]",0.0
"T[5,12,0,2,0]",0.0
"T[5,12,0,2,1]",0.0
"T[5,12,0,2,2]",0.0
"T[5,12,0,2,3]",0.0
"T[5,12,0,3,0]",0.0
"T[5,12,0,3,1]",0.0
"T[5,12,0,3,2]",0.0
"T[5,12,0,3,3]",0.0
"T[5,12,0,4,0]",0.0
"T[5,12,0,4,1]",0.0
"T[5,12,0,4,2]",0.0
"T[5,12,0,4,3]",0.0
"T[5,12,1,1,0]",0.0
"T[5,12,1,1,1]",0.0
"T[5,12,1,1,2]",0.0
"T[5,12,1,1,3]",0.0
"T[5,12,1,2,0]",0.0
"T[5,12,1,2,1]",0.0
"T[5,12,1,2,2]",0.0
"T[5,12,1,2,3]",0.0
"T[5,12,1,3,0]",0.0
"T[5,12,1,3,1]",0.0
"T[5,12,1,3,2]",0.0
"T[5,12,1,3,3]",0.0
"T[5,12,1,4,0]",0.0
"T[5,12,1,4,1]",0.0
"T[5,12,1,4,2]",0.0
"T[5,12,1,4,3]",0.0
"T[5,12,2,1,0]",0.0
"T[5,12,2,1,1]",0.0
"T[5,12,2,1,2]",0.0
"T[5,12,2,1,3]",0.0
"T[5,12,2,2,0]",0.0
"T[5,12,2,2,1]",0.0
"T[5,12,2,2,2]",0.0
"T[5,12,2,2,3]",0.0
"T[5,12,2,3,0]",0.0
"T[5,12,2,3,1]",0.0
"T[5,12,2,3,2]",0.0
"T[5,12,2,3,3]",0.0
"T[5,12,2,4,0]",0.0
"T[5,12,2,4,1]",0.0
"T[5,12,2,4,2]",0.0
"T[5,12,2,4,3]",0.0
"T[5,12,3,1,0]",0.0
"T[5,12,3,1,1]",0.0
"T[5,12,3,1,2]",0.0
"T[5,12,3,1,3]",0.0
"T[5,12,3,2,0]",0.0
"T[5,12,3,2,1]",0.0
"T[5,12,3,2,2]",0.0
"T[5,12,3,2,3]",0.0
"T[5,12,3,3,0]",0.0
"T[5,12,3,3,1]",0.0
"T[5,12,3,3,2]",0.0
"T[5,12,3,3,3]",0.0
"T[5,12,3,4,0]",0.0
"T[5,12,3,4,1]",0.0
"T[5,12,3,4,2]",0.0
"T[5,12,3,4,3]",0.0
"T[5,13,0,1,0]",0.0
"T[5,13,0,1,1]",0.0
"T[5,13,0,1,2]",0.0
"T[5,13,0,1,3]",0.0
"T[5,13,0,2,0]",0.0
"T[5,13,0,2,1]",0.0
"T[5,13,0,2,2]",0.0
"T[5,13,0,2,3]",0.0
"T[5,13,0,3,0]",0.0
"T[5,13,0,3,1]",0.0
"T[5,13,0,3,2]",0.0
"T[5,13,0,3,3]",0.0
"T[5,13,0,4,0]",0.0
"T[5,13,0,4,1]",0.0
"T[5,13,0,4,2]",0.0
"T[5,13,0,4,3]",0.0
"T[5,13,1,1,0]",0.0
"T[5,13,1,1,1]",0.0
"T[5,13,1,1,2]",0.0
"T[5,13,1,1,3]",0.0
"T[5,13,1,2,0]",0.0
"T[5,13,1,2,1]",0.0
"T[5,13,1,2,2]",0.0
"T[5,13,1,2,3]",0.0
"T[5,13,1,3,0]",0.0
"T[5,13,1,3,1]",0.0
"T[5,13,1,3,2]",0.0
"T[5,13,1,3,3]",0.0
"T[5,13,1,4,0]",0.0
"T[5,13,1,4,1]",0.0
"T[5,13,1,4,2]",0.0
"T[5,13,1,4,3]",0.0
"T[5,13,2,1,0]",0.0
"T[5,13,2,1,1]",0.0
"T[5,13,2,1,2]",0.0
"T[5,13,2,1,3]",0.0
"T[5,13,2,2,0]",0.0
"T[5,13,2,2,1]",0.0
"T[5,13,2,2,2]",0.0
"T[5,13,2,2,3]",0.0
"T[5,13,2,3,0]",0.0
"T[5,13,2,3,1]",0.0
"T[5,13,2,3,2]",0.0
"T[5,13,2,3,3]",0.0
"T[5,13,2,4,0]",0.0
"T[5,13,2,4,1]",0.0
"T[5,13,2,4,2]",0.0
"T[5,13,2,4,3]",0.0
"T[5,13,3,1,0]",0.0
"T[5,13,3,1,1]",0.0
"T[5,13,3,1,2]",0.0
"T[5,13,3,1,3]",0.0
"T[5,13,3,2,0]",0.0
"T[5,13,3,2,1]",0.0
"T[5,13,3,2,2]",0.0
"T[5,13,3,2,3]",0.0
"T[5,13,3,3,0]",0.0
"T[5,13,3,3,1]",0.0
"T[5,13,3,3,2]",0.0
"T[5,13,3,3,3]",0.0
"T[5,13,3,4,0]",0.0
"T[5,13,3,4,1]",0.0
"T[5,13,3,4,2]",0.0
"T[5,13,3,4,3]",0.0
"T[5,14,0,1,0]",0.0
"T[5,14,0,1,1]",0.0
"T[5,14,0,1,2]",0.0
"T[5,14,0,1,3]",0.0
"T[5,14,0,2,0]",0.0
"T[5,14,0,2,1]",0.0
"T[5,14,0,2,2]",0.0
"T[5,14,0,2,3]",0.0
"T[5,14,0,3,0]",0.0
"T[5,14,0,3,1]",0.0
"T[5,14,0,3,2]",0.0
"T[5,14,0,3,3]",0.0
"T[5,14,0,4,0]",0.0
"T[5,14,0,4,1]",0.0
"T[5,14,0,4,2]",0.0
"T[5,14,0,4,3]",0.0
"T[5,14,1,1,0]",0.0
"T[5,14,1,1,1]",0.0
"T[5,14,1,1,2]",0.0
"T[5,14,1,1,3]",0.0
"T[5,14,1,2,0]",0.0
"T[5,14,1,2,1]",0.0
"T[5,14,1,2,2]",0.0
"T[5,14,1,2,3]",0.0
"T[5,14,1,3,0]",0.0
"T[5,14,1,3,1]",0.0
"T[5,14,1,3,2]",0.0
"T[5,14,1,3,3]",0.0
"T[5,14,1,4,0]",0.0
"T[5,14,1,4,1]",0.0
"T[5,14,1,4,2]",0.0
"T[5,14,1,4,3]",0.0
"T[5,14,2,1,0]",0.0
"T[5,14,2,1,1]",0.0
"T[5,14,2,1,2]",0.0
"T[5,14,2,1,3]",0.0
"T[5,14,2,2,0]",0.0
"T[5,14,2,2,1]",0.0
"T[5,14,2,2,2]",0.0
"T[5,14,2,2,3]",0.0
"T[5,14,2,3,0]",0.0
"T[5,14,2,3,1]",0.0
"T[5,14,2,3,2]",0.0
"T[5,14,2,3,3]",0.0
"T[5,14,2,4,0]",0.0
"T[5,14,2,4,1]",0.0
"T[5,14,2,4,2]",0.0
"T[5,14,2,4,3]",0.0
"T[5,14,3,1,0]",0.0
"T[5,14,3,1,1]",0.0
"T[5,14,3,1,2]",0.0
"T[5,14,3,1,3]",0.0
"T[5,14,3,2,0]",0.0
"T[5,14,3,2,1]",0.0
"T[5,14,3,2,2]",0.0
"T[5,14,3,2,3]",0.0
"T[5,14,3,3,0]",0.0
"T[5,14,3,3,1]",0.0
"T[5,14,3,3,2]",0.0
"T[5,14,3,3,3]",0.0
"T[5,14,3,4,0]",0.0
"T[5,14,3,4,1]",0.0
"T[5,14,3,4,2]",0.0
"T[5,14,3,4,3]",0.0
"T[5,15,0,1,0]",0.0
"T[5,15,0,1,1]",0.0
"T[5,15,0,1,2]",0.0
"T[5,15,0,1,3]",0.0
"T[5,15,0,2,0]",0.0
"T[5,15,0,2,1]",0.0
"T[5,15,0,2,2]",0.0
"T[5,15,0,2,3]",0.0
"T[5,15,0,3,0]",0.0
"T[5,15,0,3,1]",0.0
"T[5,15,0,3,2]",0.0
"T[5,15,0,3,3]",0.0
"T[5,15,0,4,0]",0.0
"T[5,15,0,4,1]",0.0
"T[5,15,0,4,2]",0.0
"T[5,15,0,4,3]",0.0
"T[5,15,1,1,0]",0.0
"T[5,15,1,1,1]",0.0
"T[5,15,1,1,2]",0.0
"T[5,15,1,1,3]",0.0
"T[5,15,1,2,0]",0.0
"T[5,15,1,2,1]",0.0
"T[5,15,1,2,2]",0.0
"T[5,15,1,2,3]",0.0
"T[5,15,1,3,0]",0.0
"T[5,15,1,3,1]",0.0
"T[5,15,1,3,2]",0.0
"T[5,15,1,3,3]",0.0
"T[5,15,1,4,0]",0.0
"T[5,15,1,4,1]",0.0
"T[5,15,1,4,2]",0.0
"T[5,15,1,4,3]",0.0
"T[5,15,2,1,0]",0.0
"T[5,15,2,1,1]",0.0
"T[5,15,2,1,2]",0.0
"T[5,15,2,1,3]",0.0
"T[5,15,2,2,0]",0.0
"T[5,15,2,2,1]",0.0
"T[5,15,2,2,2]",0.0
"T[5,15,2,2,3]",0.0
"T[5,15,2,3,0]",0.0
"T[5,15,2,3,1]",0.0
"T[5,15,2,3,2]",0.0
"T[5,15,2,3,3]",0.0
"T[5,15,2,4,0]",0.0
"T[5,15,2,4,1]",0.0
"T[5,15,2,4,2]",0.0
"T[5,15,2,4,3]",0.0
"T[5,15,3,1,0]",0.0
"T[5,15,3,1,1]",0.0
"T[5,15,3,1,2]",0.0
"T[5,15,3,1,3]",0.0
"T[5,15,3,2,0]",0.0
"T[5,15,3,2,1]",0.0
"T[5,15,3,2,2]",0.0
"T[5,15,3,2,3]",0.0
"T[5,15,3,3,0]",0.0
"T[5,15,3,3,1]",0.0
"T[5,15,3,3,2]",0.0
"T[5,15,3,3,3]",0.0
"T[5,15,3,4,0]",0.0
"T[5,15,3,4,1]",0.0
"T[5,15,3,4,2]",0.0
"T[5,15,3,4,3]",0.0
"T[6,0,0,1,0]",0.0
"T[6,0,0,1,1]",7.0
"T[6,0,0,1,2]",10.0
"T[6,0,0,1,3]",0.0
"T[6,0,0,2,0]",0.0
"T[6,0,0,2,1]",0.0
"T[6,0,0,2,2]",0.0
"T[6,0,0,2,3]",0.0
"T[6,0,0,3,0]",0.0
"T[6,0,0,3,1]",0.0
"T[6,0,0,3,2]",0.0
"T[6,0,0,3,3]",0.0
"T[6,0,0,4,0]",0.0
"T[6,0,0,4,1]",0.0
"T[6,0,0,4,2]",0.0
"T[6,0,0,4,3]",0.0
"T[6,0,1,1,0]",0.0
"T[6,0,1,1,1]",0.0
"T[6,0,1,1,2]",0.0
"T[6,0,1,1,3]",0.0
"T[6,0,1,2,0]",0.0
"T[6,0,1,2,1]",0.0
"T[6,0,1,2,2]",1.0
"T[6,0,1,2,3]",0.0
"T[6,0,1,3,0]",0.0
"T[6,0,1,3,1]",0.0
"T[6,0,1,3,2]",0.0
"T[6,0,1,3,3]",0.0
"T[6,0,1,4,0]",0.0
"T[6,0,1,4,1]",0.0
"T[6,0,1,4,2]",0.0
"T[6,0,1,4,3]",0.0
"T[6,0,2,1,0]",0.0
"T[6,0,2,1,1]",0.0
"T[6,0,2,1,2]",0.0
"T[6,0,2,1,3]",0.0
"T[6,0,2,2,0]",0.0
"T[6,0,2,2,1]",0.0
"T[6,0,2,2,2]",1.0
"T[6,0,2,2,3]",0.0
"T[6,0,2,3,0]",0.0
"T[6,0,2,3,1]",0.0
"T[6,0,2,3,2]",0.0
"T[6,0,2,3,3]",0.0
"T[6,0,2,4,0]",0.0
"T[6,0,2,4,1]",0.0
"T[6,0,2,4,2]",0.0
"T[6,0,2,4,3]",1.0
"T[6,0,3,1,0]",0.0
"T[6,0,3,1,1]",0.0
"T[6,0,3,1,2]",0.0
"T[6,0,3,1,3]",0.0
"T[6,0,3,2,0]",0.0
"T[6,0,3,2,1]",0.0
"T[6,0,3,2,2]",0.0
"T[6,0,3,2,3]",0.0
"T[6,0,3,3,0]",0.0
"T[6,0,3,3,1]",0.0
"T[6,0,3,3,2]",0.0
"T[6,0,3,3,3]",0.0
"T[6,0,3,4,0]",0.0
"T[6,0,3,4,1]",0.0
"T[6,0,3,4,2]",0.0
"T[6,0,3,4,3]",0.0
"T[6,1,0,1,0]",4.0
"T[6,1,0,1,1]",4.0
"T[6,1,0,1,2]",0.0
"T[6,1,0,1,3]",1.0
"T[6,1,0,2,0]",0.0
"T[6,1,0,2,1]",0.0
"T[6,1,0,2,2]",0.0
"T[6,1,0,2,3]",0.0
"T[6,1,0,3,0]",0.0
"T[6,1,0,3,1]",0.0
"T[6,1,0,3,2]",0.0
"T[6,1,0,3,3]",0.0
"T[6,1,0,4,0]",0.0
"T[6,1,0,4,1]",0.0
"T[6,1,0,4,2]",0.0
"T[6,1,0,4,3]",0.0
"T[6,1,1,1,0]",0.0
"T[6,1,1,1,1]",0.0
"T[6,1,1,1,2]",0.0
"T[6,1,1,1,3]",0.0
"T[6,1,1,2,0]",0.0
"T[6,1,1,2,1]",0.0
"T[6,1,1,2,2]",0.0
"T[6,1,1,2,3]",0.0
"T[6,1,1,3,0]",0.0
"T[6,1,1,3,1]",0.0
"T[6,1,1,3,2]",0.0
"T[6,1,1,3,3]",0.0
"T[6,1,1,4,0]",0.0
"T[6,1,1,4,1]",0.0
"T[6,1,1,4,2]",0.0
"T[6,1,1,4,3]",0.0
"T[6,1,2,1,0]",0.0
"T[6,1,2,1,1]",0.0
"T[6,1,2,1,2]",0.0
"T[6,1,2,1,3]",0.0
"T[6,1,2,2,0]",0.0
"T[6,1,2,2,1]",0.0
"T[6,1,2,2,2]",0.0
"T[6,1,2,2,3]",0.0
"T[6,1,2,3,0]",0.0
"T[6,1,2,3,1]",0.0
"T[6,1,2,3,2]",0.0
"T[6,1,2,3,3]",0.0
"T[6,1,2,4,0]",0.0
"T[6,1,2,4,1]",0.0
"T[6,1,2,4,2]",0.0
"T[6,1,2,4,3]",0.0
"T[6,1,3,1,0]",0.0
"T[6,1,3,1,1]",0.0
"T[6,1,3,1,2]",0.0
"T[6,1,3,1,3]",0.0
"T[6,1,3,2,0]",0.0
"T[6,1,3,2,1]",0.0
"T[6,1,3,2,2]",0.0
"T[6,1,3,2,3]",0.0
"T[6,1,3,3,0]",0.0
"T[6,1,3,3,1]",0.0
"T[6,1,3,3,2]",0.0
"T[6,1,3,3,3]",0.0
"T[6,1,3,4,0]",0.0
"T[6,1,3,4,1]",0.0
"T[6,1,3,4,2]",0.0
"T[6,1,3,4,3]",0.0
"T[6,2,0,1,0]",6.0
"T[6,2,0,1,1]",0.0
"T[6,2,0,1,2]",4.0
"T[6,2,0,1,3]",3.0
"T[6,2,0,2,0]",0.0
"T[6,2,0,2,1]",0.0
"T[6,2,0,2,2]",0.0
"T[6,2,0,2,3]",0.0
"T[6,2,0,3,0]",0.0
"T[6,2,0,3,1]",0.0
"T[6,2,0,3,2]",0.0
"T[6,2,0,3,3]",0.0
"T[6,2,0,4,0]",0.0
"T[6,2,0,4,1]",0.0
"T[6,2,0,4,2]",0.0
"T[6,2,0,4,3]",0.0
"T[6,2,1,1,0]",1.0
"T[6,2,1,1,1]",0.0
"T[6,2,1,1,2]",0.0
"T[6,2,1,1,3]",0.0
"T[6,2,1,2,0]",0.0
"T[6,2,1,2,1]",0.0
"T[6,2,1,2,2]",0.0
"T[6,2,1,2,3]",0.0
"T[6,2,1,3,0]",0.0
"T[6,2,1,3,1]",0.0
"T[6,2,1,3,2]",0.0
"T[6,2,1,3,3]",0.0
"T[6,2,1,4,0]",0.0
"T[6,2,1,4,1]",0.0
"T[6,2,1,4,2]",0.0
"T[6,2,1,4,3]",0.0
"T[6,2,2,1,0]",0.0
"T[6,2,2,1,1]",0.0
"T[6,2,2,1,2]",0.0
"T[6,2,2,1,3]",0.0
"T[6,2,2,2,0]",0.0
"T[6,2,2,2,1]",0.0
"T[6,2,2,2,2]",0.0
"T[6,2,2,2,3]",0.0
"T[6,2,2,3,0]",0.0
"T[6,2,2,3,1]",0.0
"T[6,2,2,3,2]",0.0
"T[6,2,2,3,3]",0.0
"T[6,2,2,4,0]",0.0
"T[6,2,2,4,1]",0.0
"T[6,2,2,4,2]",0.0
"T[6,2,2,4,3]",0.0
"T[6,2,3,1,0]",0.0
"T[6,2,3,1,1]",0.0
"T[6,2,3,1,2]",0.0
"T[6,2,3,1,3]",0.0
"T[6,2,3,2,0]",0.0
