Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Size,p_year,Ftype,ratio,Demand,Demand_id,age,k,T_val
"F[3,0,2,2]",1.0,2026,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2026,4,2,0
"F[3,0,2,4]",2.0,2026,Diesel_S3_2023,2,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2026,4,4,0
"F[3,1,0,1]",18.0,2026,LNG_S1_2024,18,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2026,3,1,0
"F[3,1,1,1]",9.0,2026,LNG_S2_2024,9,Fleet,LNG,0,0.0,S2,2024,LNG,1.0,0.0,S2_0_2026,3,1,0
"F[3,1,2,1]",13.0,2026,LNG_S3_2024,13,Fleet,LNG,0,0.0,S3,2024,LNG,1.0,0.0,S3_0_2026,3,1,0
"F[3,1,3,1]",2.0,2026,LNG_S4_2024,2,Fleet,LNG,0,0.0,S4,2024,LNG,1.0,0.0,S4_0_2026,3,1,0
"F[3,2,0,1]",13.0,2026,LNG_S1_2025,13,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2026,2,1,0
"F[3,2,1,1]",1.0,2026,LNG_S2_2025,1,Fleet,LNG,0,0.0,S2,2025,LNG,1.0,0.0,S2_0_2026,2,1,0
"F[3,2,2,1]",30.0,2026,LNG_S3_2025,30,Fleet,LNG,0,0.0,S3,2025,LNG,1.0,0.0,S3_0_2026,2,1,0
"F[3,3,0,1]",9.0,2026,LNG_S1_2026,9,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2026,1,1,0
"F[3,3,1,1]",2.0,2026,LNG_S2_2026,2,Fleet,LNG,0,0.0,S2,2026,LNG,1.0,0.0,S2_0_2026,1,1,0
"F[3,3,2,1]",25.0,2026,LNG_S3_2026,25,Fleet,LNG,0,0.0,S3,2026,LNG,1.0,0.0,S3_0_2026,1,1,0
"F[3,3,2,3]",1.0,2026,Diesel_S3_2026,1,Fleet,HVO,0,0.0,S3,2026,Diesel,1.0,0.0,S3_0_2026,1,3,0
"F[3,3,3,1]",6.0,2026,LNG_S4_2026,6,Fleet,LNG,0,0.0,S4,2026,LNG,1.0,0.0,S4_0_2026,1,1,0
"F[3,3,3,4]",3.0,2026,Diesel_S4_2026,3,Fleet,B20,0,0.0,S4,2026,Diesel,1.0,0.0,S4_0_2026,1,4,0
"F[4,0,0,1]",35.0,2027,LNG_S1_2023,35,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2027,5,1,0
"F[4,0,1,2]",1.0,2027,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2027,5,2,0
"F[4,0,1,4]",1.0,2027,Diesel_S2_2023,1,Fleet,B20,0,0.0,S2,2023,Diesel,1.0,0.0,S2_0_2027,5,4,0
"F[4,0,2,2]",1.0,2027,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2027,5,2,0
"F[4,0,2,4]",1.0,2027,Diesel_S3_2023,1,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2027,5,4,0
"F[4,1,0,1]",18.0,2027,LNG_S1_2024,18,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2027,4,1,0
"F[4,1,1,1]",9.0,2027,LNG_S2_2024,9,Fleet,LNG,0,0.0,S2,2024,LNG,1.0,0.0,S2_0_2027,4,1,0
"F[4,1,2,1]",13.0,2027,LNG_S3_2024,13,Fleet,LNG,0,0.0,S3,2024,LNG,1.0,0.0,S3_0_2027,4,1,0
"F[4,2,0,1]",13.0,2027,LNG_S1_2025,13,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2027,3,1,0
"F[4,2,1,1]",1.0,2027,LNG_S2_2025,1,Fleet,LNG,0,0.0,S2,2025,LNG,1.0,0.0,S2_0_2027,3,1,0
"F[4,2,2,1]",30.0,2027,LNG_S3_2025,30,Fleet,LNG,0,0.0,S3,2025,LNG,1.0,0.0,S3_0_2027,3,1,0
"F[4,3,0,1]",9.0,2027,LNG_S1_2026,9,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2027,2,1,0
"F[4,3,1,1]",2.0,2027,LNG_S2_2026,2,Fleet,LNG,0,0.0,S2,2026,LNG,1.0,0.0,S2_0_2027,2,1,0
"F[4,3,2,1]",25.0,2027,LNG_S3_2026,25,Fleet,LNG,0,0.0,S3,2026,LNG,1.0,0.0,S3_0_2027,2,1,0
"F[4,3,2,3]",1.0,2027,Diesel_S3_2026,1,Fleet,HVO,0,0.0,S3,2026,Diesel,1.0,0.0,S3_0_2027,2,3,0
"F[4,3,3,1]",6.0,2027,LNG_S4_2026,6,Fleet,LNG,0,0.0,S4,2026,LNG,1.0,0.0,S4_0_2027,2,1,0
"F[4,3,3,4]",3.0,2027,Diesel_S4_2026,3,Fleet,B20,0,0.0,S4,2026,Diesel,1.0,0.0,S4_0_2027,2,4,0
"F[4,4,0,1]",3.0,2027,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2027,1,1,0
"F[4,4,0,2]",3.0,2027,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2027,1,2,0
"F[4,4,1,1]",22.0,2027,LNG_S2_2027,22,Fleet,LNG,0,0.0,S2,2027,LNG,1.0,0.0,S2_0_2027,1,1,0
"F[4,4,2,1]",18.0,2027,LNG_S3_2027,18,Fleet,LNG,0,0.0,S3,2027,LNG,1.0,0.0,S3_0_2027,1,1,0
"F[4,4,3,1]",3.0,2027,LNG_S4_2027,3,Fleet,LNG,0,0.0,S4,2027,LNG,1.0,0.0,S4_0_2027,1,1,0
"F[5,0,0,1]",17.0,2028,LNG_S1_2023,17,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2028,6,1,0
"F[5,0,1,2]",1.0,2028,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2028,6,2,0
"F[5,0,2,2]",1.0,2028,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2028,6,2,0
"F[5,0,2,4]",1.0,2028,Diesel_S3_2023,1,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2028,6,4,0
"F[5,1,0,1]",18.0,2028,LNG_S1_2024,18,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2028,5,1,0
"F[5,2,0,1]",13.0,2028,LNG_S1_2025,13,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2028,4,1,0
"F[5,2,1,1]",1.0,2028,LNG_S2_2025,1,Fleet,LNG,0,0.0,S2,2025,LNG,1.0,0.0,S2_0_2028,4,1,0
"F[5,2,2,1]",28.0,2028,LNG_S3_2025,28,Fleet,LNG,0,0.0,S3,2025,LNG,1.0,0.0,S3_0_2028,4,1,0
"F[5,3,0,1]",9.0,2028,LNG_S1_2026,9,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2028,3,1,0
"F[5,3,1,1]",2.0,2028,LNG_S2_2026,2,Fleet,LNG,0,0.0,S2,2026,LNG,1.0,0.0,S2_0_2028,3,1,0
"F[5,3,2,1]",25.0,2028,LNG_S3_2026,25,Fleet,LNG,0,0.0,S3,2026,LNG,1.0,0.0,S3_0_2028,3,1,0
"F[5,3,2,3]",1.0,2028,Diesel_S3_2026,1,Fleet,HVO,0,0.0,S3,2026,Diesel,1.0,0.0,S3_0_2028,3,3,0
"F[5,3,3,1]",6.0,2028,LNG_S4_2026,6,Fleet,LNG,0,0.0,S4,2026,LNG,1.0,0.0,S4_0_2028,3,1,0
"F[5,3,3,4]",3.0,2028,Diesel_S4_2026,3,Fleet,B20,0,0.0,S4,2026,Diesel,1.0,0.0,S4_0_2028,3,4,0
"F[5,4,0,1]",3.0,2028,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2028,2,1,0
"F[5,4,0,2]",3.0,2028,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2028,2,2,0
"F[5,4,1,1]",22.0,2028,LNG_S2_2027,22,Fleet,LNG,0,0.0,S2,2027,LNG,1.0,0.0,S2_0_2028,2,1,0
"F[5,4,2,1]",18.0,2028,LNG_S3_2027,18,Fleet,LNG,0,0.0,S3,2027,LNG,1.0,0.0,S3_0_2028,2,1,0
"F[5,4,3,1]",3.0,2028,LNG_S4_2027,3,Fleet,LNG,0,0.0,S4,2027,LNG,1.0,0.0,S4_0_2028,2,1,0
"F[5,5,0,2]",22.0,2028,LNG_S1_2028,22,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2028,1,2,0
"F[5,5,1,1]",11.0,2028,LNG_S2_2028,11,Fleet,LNG,0,0.0,S2,2028,LNG,1.0,0.0,S2_0_2028,1,1,0
"F[5,5,2,1]",11.0,2028,LNG_S3_2028,11,Fleet,LNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2028,1,1,0
"F[5,5,2,2]",5.0,2028,LNG_S3_2028,5,Fleet,BioLNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2028,1,2,0
"F[5,5,2,3]",1.0,2028,Diesel_S3_2028,1,Fleet,HVO,0,0.0,S3,2028,Diesel,1.0,0.0,S3_0_2028,1,3,0
"F[6,0,0,1]",17.0,2029,LNG_S1_2023,17,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2029,7,1,0
"F[6,0,1,2]",1.0,2029,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2029,7,2,0
"F[6,0,2,2]",1.0,2029,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2029,7,2,0
"F[6,0,2,4]",1.0,2029,Diesel_S3_2023,1,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2029,7,4,0
"F[6,1,0,1]",9.0,2029,LNG_S1_2024,9,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2029,6,1,0
"F[6,2,0,1]",13.0,2029,LNG_S1_2025,13,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2029,5,1,0
"F[6,2,1,1]",1.0,2029,LNG_S2_2025,1,Fleet,LNG,0,0.0,S2,2025,LNG,1.0,0.0,S2_0_2029,5,1,0
"F[6,3,0,1]",9.0,2029,LNG_S1_2026,9,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2029,4,1,0
"F[6,3,1,1]",2.0,2029,LNG_S2_2026,2,Fleet,LNG,0,0.0,S2,2026,LNG,1.0,0.0,S2_0_2029,4,1,0
"F[6,3,2,1]",25.0,2029,LNG_S3_2026,25,Fleet,LNG,0,0.0,S3,2026,LNG,1.0,0.0,S3_0_2029,4,1,0
"F[6,3,2,3]",1.0,2029,Diesel_S3_2026,1,Fleet,HVO,0,0.0,S3,2026,Diesel,1.0,0.0,S3_0_2029,4,3,0
"F[6,3,3,4]",3.0,2029,Diesel_S4_2026,3,Fleet,B20,0,0.0,S4,2026,Diesel,1.0,0.0,S4_0_2029,4,4,0
"F[6,4,0,1]",3.0,2029,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2029,3,1,0
"F[6,4,0,2]",3.0,2029,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2029,3,2,0
"F[6,4,1,1]",22.0,2029,LNG_S2_2027,22,Fleet,LNG,0,0.0,S2,2027,LNG,1.0,0.0,S2_0_2029,3,1,0
"F[6,4,2,1]",18.0,2029,LNG_S3_2027,18,Fleet,LNG,0,0.0,S3,2027,LNG,1.0,0.0,S3_0_2029,3,1,0
"F[6,4,3,1]",1.0,2029,LNG_S4_2027,1,Fleet,LNG,0,0.0,S4,2027,LNG,1.0,0.0,S4_0_2029,3,1,0
"F[6,5,0,2]",22.0,2029,LNG_S1_2028,22,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2029,2,2,0
"F[6,5,1,1]",11.0,2029,LNG_S2_2028,11,Fleet,LNG,0,0.0,S2,2028,LNG,1.0,0.0,S2_0_2029,2,1,0
"F[6,5,2,1]",11.0,2029,LNG_S3_2028,11,Fleet,LNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2029,2,1,0
"F[6,5,2,2]",5.0,2029,LNG_S3_2028,5,Fleet,BioLNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2029,2,2,0
"F[6,5,2,3]",1.0,2029,Diesel_S3_2028,1,Fleet,HVO,0,0.0,S3,2028,Diesel,1.0,0.0,S3_0_2029,2,3,0
"F[6,6,0,2]",10.0,2029,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2029,1,2,0
"F[6,6,1,2]",2.0,2029,LNG_S2_2029,2,Fleet,BioLNG,0,0.0,S2,2029,LNG,1.0,0.0,S2_0_2029,1,2,0
"F[6,6,2,1]",25.0,2029,LNG_S3_2029,25,Fleet,LNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2029,1,1,0
"F[6,6,2,2]",7.0,2029,LNG_S3_2029,7,Fleet,BioLNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2029,1,2,0
"F[6,6,3,1]",2.0,2029,LNG_S4_2029,2,Fleet,LNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2029,1,1,0
"F[6,6,3,2]",6.0,2029,LNG_S4_2029,6,Fleet,BioLNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2029,1,2,0
"F[7,0,0,1]",17.0,2030,LNG_S1_2023,17,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2030,8,1,0
"F[7,0,1,2]",1.0,2030,LNG_S2_2023,1,Fleet,BioLNG,0,0.0,S2,2023,LNG,1.0,0.0,S2_0_2030,8,2,0
"F[7,0,2,2]",1.0,2030,LNG_S3_2023,1,Fleet,BioLNG,0,0.0,S3,2023,LNG,1.0,0.0,S3_0_2030,8,2,0
"F[7,0,2,4]",1.0,2030,Diesel_S3_2023,1,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2030,8,4,0
"F[7,1,0,1]",9.0,2030,LNG_S1_2024,9,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2030,7,1,0
"F[7,2,0,1]",6.0,2030,LNG_S1_2025,6,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2030,6,1,0
"F[7,3,0,1]",2.0,2030,LNG_S1_2026,2,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2030,5,1,0
"F[7,3,3,4]",2.0,2030,Diesel_S4_2026,2,Fleet,B20,0,0.0,S4,2026,Diesel,1.0,0.0,S4_0_2030,5,4,0
"F[7,4,0,1]",3.0,2030,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2030,4,1,0
"F[7,4,0,2]",3.0,2030,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2030,4,2,0
"F[7,4,1,1]",20.0,2030,LNG_S2_2027,20,Fleet,LNG,0,0.0,S2,2027,LNG,1.0,0.0,S2_0_2030,4,1,0
"F[7,4,2,1]",18.0,2030,LNG_S3_2027,18,Fleet,LNG,0,0.0,S3,2027,LNG,1.0,0.0,S3_0_2030,4,1,0
"F[7,4,3,1]",1.0,2030,LNG_S4_2027,1,Fleet,LNG,0,0.0,S4,2027,LNG,1.0,0.0,S4_0_2030,4,1,0
"F[7,5,0,2]",22.0,2030,LNG_S1_2028,22,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2030,3,2,0
"F[7,5,1,1]",11.0,2030,LNG_S2_2028,11,Fleet,LNG,0,0.0,S2,2028,LNG,1.0,0.0,S2_0_2030,3,1,0
"F[7,5,2,1]",11.0,2030,LNG_S3_2028,11,Fleet,LNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2030,3,1,0
"F[7,5,2,2]",5.0,2030,LNG_S3_2028,5,Fleet,BioLNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2030,3,2,0
"F[7,5,2,3]",1.0,2030,Diesel_S3_2028,1,Fleet,HVO,0,0.0,S3,2028,Diesel,1.0,0.0,S3_0_2030,3,3,0
"F[7,6,0,2]",10.0,2030,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2030,2,2,0
"F[7,6,1,2]",2.0,2030,LNG_S2_2029,2,Fleet,BioLNG,0,0.0,S2,2029,LNG,1.0,0.0,S2_0_2030,2,2,0
"F[7,6,2,1]",25.0,2030,LNG_S3_2029,25,Fleet,LNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2030,2,1,0
"F[7,6,2,2]",7.0,2030,LNG_S3_2029,7,Fleet,BioLNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2030,2,2,0
"F[7,6,3,1]",2.0,2030,LNG_S4_2029,2,Fleet,LNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2030,2,1,0
"F[7,6,3,2]",6.0,2030,LNG_S4_2029,6,Fleet,BioLNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2030,2,2,0
"F[7,7,0,2]",19.0,2030,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2030,1,2,0
"F[7,7,1,1]",4.0,2030,LNG_S2_2030,4,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2030,1,1,0
"F[7,7,1,2]",1.0,2030,LNG_S2_2030,1,Fleet,BioLNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2030,1,2,0
"F[7,7,2,1]",24.0,2030,LNG_S3_2030,24,Fleet,LNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2030,1,1,0
"F[7,7,2,2]",2.0,2030,LNG_S3_2030,2,Fleet,BioLNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2030,1,2,0
"F[7,7,3,4]",1.0,2030,Diesel_S4_2030,1,Fleet,B20,0,0.0,S4,2030,Diesel,1.0,0.0,S4_0_2030,1,4,0
"F[8,0,0,1]",16.0,2031,LNG_S1_2023,16,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2031,9,1,0
"F[8,0,2,4]",1.0,2031,Diesel_S3_2023,1,Fleet,B20,0,0.0,S3,2023,Diesel,1.0,0.0,S3_0_2031,9,4,0
"F[8,1,0,1]",9.0,2031,LNG_S1_2024,9,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2031,8,1,0
"F[8,2,0,1]",6.0,2031,LNG_S1_2025,6,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2031,7,1,0
"F[8,3,0,1]",1.0,2031,LNG_S1_2026,1,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2031,6,1,0
"F[8,4,0,1]",3.0,2031,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2031,5,1,0
"F[8,4,0,2]",3.0,2031,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2031,5,2,0
"F[8,5,0,2]",22.0,2031,LNG_S1_2028,22,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2031,4,2,0
"F[8,5,1,1]",9.0,2031,LNG_S2_2028,9,Fleet,LNG,0,0.0,S2,2028,LNG,1.0,0.0,S2_0_2031,4,1,0
"F[8,5,2,1]",11.0,2031,LNG_S3_2028,11,Fleet,LNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2031,4,1,0
"F[8,5,2,2]",5.0,2031,LNG_S3_2028,5,Fleet,BioLNG,0,0.0,S3,2028,LNG,1.0,0.0,S3_0_2031,4,2,0
"F[8,5,2,3]",1.0,2031,Diesel_S3_2028,1,Fleet,HVO,0,0.0,S3,2028,Diesel,1.0,0.0,S3_0_2031,4,3,0
"F[8,6,0,2]",10.0,2031,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2031,3,2,0
"F[8,6,1,2]",2.0,2031,LNG_S2_2029,2,Fleet,BioLNG,0,0.0,S2,2029,LNG,1.0,0.0,S2_0_2031,3,2,0
"F[8,6,2,1]",25.0,2031,LNG_S3_2029,25,Fleet,LNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2031,3,1,0
"F[8,6,2,2]",7.0,2031,LNG_S3_2029,7,Fleet,BioLNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2031,3,2,0
"F[8,6,3,1]",2.0,2031,LNG_S4_2029,2,Fleet,LNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2031,3,1,0
"F[8,6,3,2]",6.0,2031,LNG_S4_2029,6,Fleet,BioLNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2031,3,2,0
"F[8,7,0,2]",19.0,2031,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2031,2,2,0
"F[8,7,1,1]",4.0,2031,LNG_S2_2030,4,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2031,2,1,0
"F[8,7,1,2]",1.0,2031,LNG_S2_2030,1,Fleet,BioLNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2031,2,2,0
"F[8,7,2,1]",24.0,2031,LNG_S3_2030,24,Fleet,LNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2031,2,1,0
"F[8,7,2,2]",2.0,2031,LNG_S3_2030,2,Fleet,BioLNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2031,2,2,0
"F[8,7,3,4]",1.0,2031,Diesel_S4_2030,1,Fleet,B20,0,0.0,S4,2030,Diesel,1.0,0.0,S4_0_2031,2,4,0
"F[8,8,0,2]",1.0,2031,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2031,1,2,0
"F[8,8,1,1]",3.0,2031,LNG_S2_2031,3,Fleet,LNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2031,1,1,0
"F[8,8,1,2]",20.0,2031,LNG_S2_2031,20,Fleet,BioLNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2031,1,2,0
"F[8,8,2,1]",20.0,2031,LNG_S3_2031,20,Fleet,LNG,0,0.0,S3,2031,LNG,1.0,0.0,S3_0_2031,1,1,0
"F[8,8,3,1]",2.0,2031,LNG_S4_2031,2,Fleet,LNG,0,0.0,S4,2031,LNG,1.0,0.0,S4_0_2031,1,1,0
"F[8,8,3,4]",1.0,2031,Diesel_S4_2031,1,Fleet,B20,0,0.0,S4,2031,Diesel,1.0,0.0,S4_0_2031,1,4,0
"F[9,0,0,1]",2.0,2032,LNG_S1_2023,2,Fleet,LNG,0,0.0,S1,2023,LNG,1.0,0.0,S1_0_2032,10,1,0
"F[9,1,0,1]",9.0,2032,LNG_S1_2024,9,Fleet,LNG,0,0.0,S1,2024,LNG,1.0,0.0,S1_0_2032,9,1,0
"F[9,2,0,1]",6.0,2032,LNG_S1_2025,6,Fleet,LNG,0,0.0,S1,2025,LNG,1.0,0.0,S1_0_2032,8,1,0
"F[9,3,0,1]",1.0,2032,LNG_S1_2026,1,Fleet,LNG,0,0.0,S1,2026,LNG,1.0,0.0,S1_0_2032,7,1,0
"F[9,4,0,1]",3.0,2032,LNG_S1_2027,3,Fleet,LNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2032,6,1,0
"F[9,4,0,2]",3.0,2032,LNG_S1_2027,3,Fleet,BioLNG,0,0.0,S1,2027,LNG,1.0,0.0,S1_0_2032,6,2,0
"F[9,5,0,2]",22.0,2032,LNG_S1_2028,22,Fleet,BioLNG,0,0.0,S1,2028,LNG,1.0,0.0,S1_0_2032,5,2,0
"F[9,5,2,3]",1.0,2032,Diesel_S3_2028,1,Fleet,HVO,0,0.0,S3,2028,Diesel,1.0,0.0,S3_0_2032,5,3,0
"F[9,6,0,2]",10.0,2032,LNG_S1_2029,10,Fleet,BioLNG,0,0.0,S1,2029,LNG,1.0,0.0,S1_0_2032,4,2,0
"F[9,6,1,2]",2.0,2032,LNG_S2_2029,2,Fleet,BioLNG,0,0.0,S2,2029,LNG,1.0,0.0,S2_0_2032,4,2,0
"F[9,6,2,1]",25.0,2032,LNG_S3_2029,25,Fleet,LNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2032,4,1,0
"F[9,6,2,2]",5.0,2032,LNG_S3_2029,5,Fleet,BioLNG,0,0.0,S3,2029,LNG,1.0,0.0,S3_0_2032,4,2,0
"F[9,6,3,1]",1.0,2032,LNG_S4_2029,1,Fleet,LNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2032,4,1,0
"F[9,6,3,2]",2.0,2032,LNG_S4_2029,2,Fleet,BioLNG,0,0.0,S4,2029,LNG,1.0,0.0,S4_0_2032,4,2,0
"F[9,7,0,2]",19.0,2032,LNG_S1_2030,19,Fleet,BioLNG,0,0.0,S1,2030,LNG,1.0,0.0,S1_0_2032,3,2,0
"F[9,7,1,1]",4.0,2032,LNG_S2_2030,4,Fleet,LNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2032,3,1,0
"F[9,7,1,2]",1.0,2032,LNG_S2_2030,1,Fleet,BioLNG,0,0.0,S2,2030,LNG,1.0,0.0,S2_0_2032,3,2,0
"F[9,7,2,1]",24.0,2032,LNG_S3_2030,24,Fleet,LNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2032,3,1,0
"F[9,7,2,2]",2.0,2032,LNG_S3_2030,2,Fleet,BioLNG,0,0.0,S3,2030,LNG,1.0,0.0,S3_0_2032,3,2,0
"F[9,7,3,4]",1.0,2032,Diesel_S4_2030,1,Fleet,B20,0,0.0,S4,2030,Diesel,1.0,0.0,S4_0_2032,3,4,0
"F[9,8,0,2]",1.0,2032,LNG_S1_2031,1,Fleet,BioLNG,0,0.0,S1,2031,LNG,1.0,0.0,S1_0_2032,2,2,0
"F[9,8,1,1]",3.0,2032,LNG_S2_2031,3,Fleet,LNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2032,2,1,0
"F[9,8,1,2]",20.0,2032,LNG_S2_2031,20,Fleet,BioLNG,0,0.0,S2,2031,LNG,1.0,0.0,S2_0_2032,2,2,0
"F[9,8,2,1]",20.0,2032,LNG_S3_2031,20,Fleet,LNG,0,0.0,S3,2031,LNG,1.0,0.0,S3_0_2032,2,1,0
"F[9,8,3,1]",2.0,2032,LNG_S4_2031,2,Fleet,LNG,0,0.0,S4,2031,LNG,1.0,0.0,S4_0_2032,2,1,0
"F[9,8,3,4]",1.0,2032,Diesel_S4_2031,1,Fleet,B20,0,0.0,S4,2031,Diesel,1.0,0.0,S4_0_2032,2,4,0
"F[9,9,0,2]",19.0,2032,LNG_S1_2032,19,Fleet,BioLNG,0,0.0,S1,2032,LNG,1.0,0.0,S1_0_2032,1,2,0
